year,month,state,vmt
2019,10,District of Columbia,325.0
2019,10,Florida,19920.0
2019,10,Georgia,11017.0
2019,10,Maryland,5348.0
2019,10,North Carolina,10603.0
2019,10,South Carolina,4729.0
2019,10,Virginia,7515.0
2019,10,West Virginia,1834.0
2019,10,Illinois,9927.0
2019,10,Indiana,7782.0
2019,10,Iowa,3131.0
2019,10,Kansas,2805.0
2019,10,Michigan,9009.0
2019,10,Minnesota,5263.0
2019,10,Missouri,6341.0
2019,10,Nebraska,1928.0
2019,10,North Dakota,859.0
2019,10,Ohio,10375.0
2019,10,South Dakota,805.0
2019,10,Wisconsin,5715.0
2019,10,Alabama,6032.0
2019,10,Arkansas,2998.0
2019,10,Kentucky,4431.0
2019,10,Louisiana,4103.0
2019,10,Mississippi,3381.0
2019,10,Oklahoma,4286.0
2019,10,Tennessee,7012.0
2019,10,Texas,23859.0
2019,10,Alaska,491.0
2019,10,Arizona,5655.0
2019,10,California,32048.0
2019,10,Colorado,4644.0
2019,10,Hawaii,1282.0
2019,10,Idaho,1590.0
2019,10,Montana,1045.0
2019,10,Nevada,2481.0
2019,10,New Mexico,2762.0
2019,10,Oregon,3241.0
2019,10,Utah,2845.0
2019,10,Washington,5241.0
2019,10,Wyoming,898.0
2019,9,Connecticut,2687.0
2019,9,Maine,1235.0
2019,9,Massachusetts,5396.0
2019,9,New Hampshire,1147.0
2019,9,New Jersey,7063.0
2019,9,New York,10383.0
2019,9,Pennsylvania,9473.0
2019,9,Rhode Island,1018.0
2019,9,Vermont,642.0
2019,9,Delaware,987.0
2019,9,District of Columbia,371.0
2019,9,Florida,18077.0
2019,9,Georgia,9972.0
2019,9,Maryland,4604.0
2019,9,North Carolina,9812.0
2019,9,South Carolina,4690.0
2019,9,Virginia,7030.0
2019,9,West Virginia,1492.0
2019,9,Illinois,8681.0
2019,9,Indiana,6879.0
2019,9,Iowa,2884.0
2019,9,Kansas,2649.0
2019,9,Michigan,8383.0
2019,9,Minnesota,4989.0
2019,9,Missouri,6918.0
2019,9,Nebraska,1818.0
2019,9,North Dakota,765.0
2019,9,Ohio,9821.0
2019,9,South Dakota,848.0
2019,9,Wisconsin,5535.0
2019,9,Alabama,5815.0
2019,9,Arkansas,2800.0
2019,9,Kentucky,4145.0
2019,9,Louisiana,3971.0
2019,9,Mississippi,3280.0
2019,9,Oklahoma,4241.0
2019,9,Tennessee,6781.0
2019,9,Texas,23057.0
2019,9,Alaska,442.0
2019,9,Arizona,4867.0
2019,9,California,26237.0
2019,9,Colorado,4646.0
2019,9,Hawaii,1142.0
2019,9,Idaho,1599.0
2019,9,Montana,1173.0
2019,9,Nevada,2256.0
2019,9,New Mexico,2428.0
2019,9,Oregon,3246.0
2019,9,Utah,2726.0
2019,9,Washington,5721.0
2019,9,Wyoming,927.0
2020,4,Connecticut,1267.0
2020,4,Maine,718.0
2020,4,Massachusetts,2673.0
2020,4,New Hampshire,676.0
2020,4,New Jersey,3519.0
2020,4,New York,6003.0
2020,4,Pennsylvania,4647.0
2020,4,Rhode Island,381.0
2020,4,Vermont,279.0
2020,4,Delaware,458.0
2020,4,District of Columbia,218.0
2020,4,Florida,11102.0
2020,4,Georgia,7104.0
2020,4,Maryland,2686.0
2020,4,North Carolina,6404.0
2020,4,South Carolina,3196.0
2020,4,Virginia,4170.0
2020,4,West Virginia,992.0
2020,4,Illinois,5805.0
2020,4,Indiana,4315.0
2020,4,Iowa,2092.0
2020,4,Kansas,1801.0
2020,4,Michigan,5057.0
2020,4,Minnesota,3332.0
2020,4,Missouri,3994.0
2020,4,Nebraska,1236.0
2020,4,North Dakota,676.0
2020,4,Ohio,5915.0
2020,4,South Dakota,574.0
2020,4,Wisconsin,3722.0
2020,4,Alabama,4102.0
2020,4,Arkansas,2220.0
2020,4,Kentucky,2961.0
2020,4,Louisiana,2828.0
2020,4,Mississippi,2315.0
2020,4,Oklahoma,2668.0
2020,4,Tennessee,4467.0
2020,4,Texas,14722.0
2020,4,Alaska,320.0
2020,4,Arizona,4265.0
2020,4,California,18389.0
2020,4,Colorado,2757.0
2020,4,Hawaii,490.0
2020,4,Idaho,990.0
2020,4,Montana,655.0
2020,4,Nevada,1440.0
2020,4,New Mexico,1403.0
2020,4,Oregon,1949.0
2020,4,Utah,1724.0
2020,4,Washington,3257.0
2020,4,Wyoming,636.0
2020,8,Connecticut,2468.0
2020,8,Maine,1166.0
2020,8,Massachusetts,5035.0
2020,8,New Hampshire,1144.0
2020,8,New Jersey,5805.0
2020,8,New York,10267.0
2020,8,Pennsylvania,8307.0
2020,8,Rhode Island,688.0
2020,8,Vermont,586.0
2020,8,Delaware,753.0
2020,8,District of Columbia,294.0
2020,8,Florida,16145.0
2020,8,Georgia,9706.0
2020,8,Maryland,4936.0
2020,8,North Carolina,9315.0
2020,8,South Carolina,4371.0
2020,8,Virginia,6352.0
2020,8,West Virginia,1417.0
2020,8,Illinois,8072.0
2020,8,Indiana,6536.0
2020,8,Iowa,2812.0
2020,8,Kansas,2689.0
2020,8,Michigan,7557.0
2020,8,Minnesota,4469.0
2020,8,Missouri,6395.0
2020,8,Nebraska,1791.0
2020,8,North Dakota,733.0
2020,8,Ohio,8636.0
2020,8,South Dakota,898.0
2020,8,Wisconsin,5277.0
2020,8,Alabama,5771.0
2020,8,Arkansas,2978.0
2020,8,Kentucky,3978.0
2020,8,Louisiana,4227.0
2020,8,Mississippi,3236.0
2020,8,Oklahoma,3929.0
2020,8,Tennessee,6473.0
2020,8,Texas,21101.0
2020,8,Alaska,449.0
2020,8,Arizona,4403.0
2020,8,California,25568.0
2020,8,Colorado,4520.0
2020,8,Hawaii,693.0
2020,8,Idaho,1553.0
2020,8,Montana,1426.0
2020,8,Nevada,2156.0
2020,8,New Mexico,2082.0
2020,8,Oregon,3345.0
2020,8,Utah,2793.0
2020,8,Washington,4958.0
2020,8,Wyoming,1007.0
2020,12,Connecticut,2147.0
2020,12,Maine,1107.0
2020,12,Massachusetts,4742.0
2020,12,New Hampshire,996.0
2020,12,New Jersey,6031.0
2020,12,New York,8838.0
2020,12,Pennsylvania,6896.0
2020,12,Rhode Island,506.0
2020,12,Vermont,474.0
2020,12,Delaware,683.0
2020,12,District of Columbia,255.0
2020,12,Florida,17588.0
2020,12,Georgia,10446.0
2020,12,Maryland,4204.0
2020,12,North Carolina,9262.0
2020,12,South Carolina,4284.0
2020,12,Virginia,6097.0
2020,12,West Virginia,1370.0
2020,12,Illinois,7257.0
2020,12,Indiana,6515.0
2020,12,Iowa,2304.0
2020,12,Kansas,2564.0
2020,12,Michigan,7509.0
2020,12,Minnesota,4175.0
2020,12,Missouri,6366.0
2020,12,Nebraska,1539.0
2020,12,North Dakota,678.0
2020,12,Ohio,8439.0
2020,12,South Dakota,742.0
2020,12,Wisconsin,4357.0
2020,12,Alabama,5640.0
2020,12,Arkansas,3087.0
2020,12,Kentucky,3685.0
2020,12,Louisiana,3932.0
2020,12,Mississippi,2927.0
2020,12,Oklahoma,3137.0
2020,12,Tennessee,6686.0
2020,12,Texas,21807.0
2020,12,Alaska,391.0
2020,12,Arizona,6021.0
2020,12,California,27322.0
2020,12,Colorado,3988.0
2020,12,Hawaii,691.0
2020,12,Idaho,1305.0
2020,12,Montana,915.0
2020,12,Nevada,2208.0
2020,12,New Mexico,2111.0
2020,12,Oregon,2567.0
2020,12,Utah,2383.0
2020,12,Washington,4223.0
2020,12,Wyoming,736.0
2020,2,Connecticut,2167.0
2020,2,Maine,1008.0
2020,2,Massachusetts,4809.0
2020,2,New Hampshire,934.0
2020,2,New Jersey,5461.0
2020,2,New York,8799.0
2020,2,Pennsylvania,6943.0
2020,2,Rhode Island,460.0
2020,2,Vermont,512.0
2020,2,Delaware,689.0
2020,2,District of Columbia,242.0
2020,2,Florida,17414.0
2020,2,Georgia,9808.0
2020,2,Maryland,3957.0
2020,2,North Carolina,8034.0
2020,2,South Carolina,4217.0
2020,2,Virginia,5639.0
2020,2,West Virginia,1224.0
2020,2,Illinois,8179.0
2020,2,Indiana,5121.0
2020,2,Iowa,2299.0
2020,2,Kansas,2466.0
2020,2,Michigan,8046.0
2020,2,Minnesota,4186.0
2020,2,Missouri,4978.0
2020,2,Nebraska,1467.0
2020,2,North Dakota,690.0
2020,2,Ohio,7993.0
2020,2,South Dakota,648.0
2020,2,Wisconsin,4618.0
2020,2,Alabama,5058.0
2020,2,Arkansas,2272.0
2020,2,Kentucky,3124.0
2020,2,Louisiana,3327.0
2020,2,Mississippi,2903.0
2020,2,Oklahoma,3350.0
2020,2,Tennessee,5508.0
2020,2,Texas,22078.0
2020,2,Alaska,357.0
2020,2,Arizona,5626.0
2020,2,California,23985.0
2020,2,Colorado,3784.0
2020,2,Hawaii,754.0
2020,2,Idaho,1317.0
2020,2,Montana,827.0
2020,2,Nevada,2028.0
2020,2,New Mexico,2013.0
2020,2,Oregon,2637.0
2020,2,Utah,2313.0
2020,2,Washington,4712.0
2020,2,Wyoming,687.0
2020,1,Connecticut,2412.0
2020,1,Maine,1107.0
2020,1,Massachusetts,5211.0
2020,1,New Hampshire,1051.0
2020,1,New Jersey,5468.0
2020,1,New York,9483.0
2020,1,Pennsylvania,7512.0
2020,1,Rhode Island,418.0
2020,1,Vermont,561.0
2020,1,Delaware,743.0
2020,1,District of Columbia,331.0
2020,1,Florida,19697.0
2020,1,Georgia,10785.0
2020,1,Maryland,4348.0
2020,1,North Carolina,10330.0
2020,1,South Carolina,4667.0
2020,1,Virginia,6798.0
2020,1,West Virginia,1397.0
2020,1,Illinois,8288.0
2020,1,Indiana,6630.0
2020,1,Iowa,2352.0
2020,1,Kansas,2410.0
2020,1,Michigan,8384.0
2020,1,Minnesota,4486.0
2020,1,Missouri,5686.0
2020,1,Nebraska,1507.0
2020,1,North Dakota,763.0
2020,1,Ohio,9627.0
2020,1,South Dakota,601.0
2020,1,Wisconsin,4934.0
2020,1,Alabama,5679.0
2020,1,Arkansas,3295.0
2020,1,Kentucky,4259.0
2020,1,Louisiana,3677.0
2020,1,Mississippi,2664.0
2020,1,Oklahoma,3517.0
2020,1,Tennessee,7034.0
2020,1,Texas,22528.0
2020,1,Alaska,377.0
2020,1,Arizona,5656.0
2020,1,California,24653.0
2020,1,Colorado,4642.0
2020,1,Hawaii,903.0
2020,1,Idaho,1298.0
2020,1,Montana,789.0
2020,1,Nevada,2185.0
2020,1,New Mexico,2251.0
2020,1,Oregon,2694.0
2020,1,Utah,2537.0
2020,1,Washington,4293.0
2020,1,Wyoming,738.0
2020,7,Connecticut,2455.0
2020,7,Maine,1219.0
2020,7,Massachusetts,5197.0
2020,7,New Hampshire,1118.0
2020,7,New Jersey,5508.0
2020,7,New York,9699.0
2020,7,Pennsylvania,8497.0
2020,7,Rhode Island,635.0
2020,7,Vermont,600.0
2020,7,Delaware,891.0
2020,7,District of Columbia,210.0
2020,7,Florida,16634.0
2020,7,Georgia,10695.0
2020,7,Maryland,5512.0
2020,7,North Carolina,10013.0
2020,7,South Carolina,4791.0
2020,7,Virginia,6724.0
2020,7,West Virginia,1546.0
2020,7,Illinois,8386.0
2020,7,Indiana,7555.0
2020,7,Iowa,2903.0
2020,7,Kansas,2737.0
2020,7,Michigan,8256.0
2020,7,Minnesota,4851.0
2020,7,Missouri,6515.0
2020,7,Nebraska,1880.0
2020,7,North Dakota,855.0
2020,7,Ohio,9457.0
2020,7,South Dakota,979.0
2020,7,Wisconsin,5635.0
2020,7,Alabama,5802.0
2020,7,Arkansas,3299.0
2020,7,Kentucky,3681.0
2020,7,Louisiana,4101.0
2020,7,Mississippi,3543.0
2020,7,Oklahoma,3873.0
2020,7,Tennessee,7190.0
2020,7,Texas,21174.0
2020,7,Alaska,474.0
2020,7,Arizona,5033.0
2020,7,California,27596.0
2020,7,Colorado,4220.0
2020,7,Hawaii,731.0
2020,7,Idaho,1615.0
2020,7,Montana,1465.0
2020,7,Nevada,2246.0
2020,7,New Mexico,2355.0
2020,7,Oregon,3299.0
2020,7,Utah,2681.0
2020,7,Washington,5088.0
2020,7,Wyoming,999.0
2020,6,Connecticut,2052.0
2020,6,Maine,1065.0
2020,6,Massachusetts,4389.0
2020,6,New Hampshire,1009.0
2020,6,New Jersey,5560.0
2020,6,New York,8471.0
2020,6,Pennsylvania,7511.0
2020,6,Rhode Island,558.0
2020,6,Vermont,481.0
2020,6,Delaware,933.0
2020,6,District of Columbia,274.0
2020,6,Florida,16485.0
2020,6,Georgia,9740.0
2020,6,Maryland,4309.0
2020,6,North Carolina,9286.0
2020,6,South Carolina,4540.0
2020,6,Virginia,5970.0
2020,6,West Virginia,1341.0
2020,6,Illinois,8713.0
2020,6,Indiana,6103.0
2020,6,Iowa,2828.0
2020,6,Kansas,2610.0
2020,6,Michigan,6885.0
2020,6,Minnesota,4656.0
2020,6,Missouri,5788.0
2020,6,Nebraska,1679.0
2020,6,North Dakota,781.0
2020,6,Ohio,8863.0
2020,6,South Dakota,814.0
2020,6,Wisconsin,5256.0
2020,6,Alabama,5901.0
2020,6,Arkansas,3130.0
2020,6,Kentucky,4010.0
2020,6,Louisiana,3950.0
2020,6,Mississippi,3344.0
2020,6,Oklahoma,3593.0
2020,6,Tennessee,7046.0
2020,6,Texas,20357.0
2020,6,Alaska,442.0
2020,6,Arizona,5681.0
2020,6,California,26418.0
2020,6,Colorado,3849.0
2020,6,Hawaii,640.0
2020,6,Idaho,1439.0
2020,6,Montana,1221.0
2020,6,Nevada,2020.0
2020,6,New Mexico,2019.0
2020,6,Oregon,2850.0
2020,6,Utah,2444.0
2020,6,Washington,4498.0
2020,6,Wyoming,872.0
2020,3,Connecticut,1841.0
2020,3,Maine,1121.0
2020,3,Massachusetts,4173.0
2020,3,New Hampshire,950.0
2020,3,New Jersey,5136.0
2020,3,New York,8801.0
2020,3,Pennsylvania,6561.0
2020,3,Rhode Island,484.0
2020,3,Vermont,454.0
2020,3,Delaware,655.0
2020,3,District of Columbia,262.0
2020,3,Florida,16479.0
2020,3,Georgia,9188.0
2020,3,Maryland,3766.0
2020,3,North Carolina,8791.0
2020,3,South Carolina,4122.0
2020,3,Virginia,5642.0
2020,3,West Virginia,1478.0
2020,3,Illinois,6859.0
2020,3,Indiana,4909.0
2020,3,Iowa,2226.0
2020,3,Kansas,2190.0
2020,3,Michigan,6896.0
2020,3,Minnesota,4095.0
2020,3,Missouri,4825.0
2020,3,Nebraska,1455.0
2020,3,North Dakota,779.0
2020,3,Ohio,7430.0
2020,3,South Dakota,698.0
2020,3,Wisconsin,4459.0
2020,3,Alabama,5095.0
2020,3,Arkansas,2912.0
2020,3,Kentucky,3289.0
2020,3,Louisiana,3412.0
2020,3,Mississippi,2820.0
2020,3,Oklahoma,3376.0
2020,3,Tennessee,5842.0
2020,3,Texas,20005.0
2020,3,Alaska,355.0
2020,3,Arizona,5122.0
2020,3,California,22454.0
2020,3,Colorado,3670.0
2020,3,Hawaii,677.0
2020,3,Idaho,1191.0
2020,3,Montana,777.0
2020,3,Nevada,1932.0
2020,3,New Mexico,1879.0
2020,3,Oregon,2457.0
2020,3,Utah,2328.0
2020,3,Washington,3943.0
2020,3,Wyoming,687.0
2020,5,Connecticut,1799.0
2020,5,Maine,927.0
2020,5,Massachusetts,3666.0
2020,5,New Hampshire,834.0
2020,5,New Jersey,4697.0
2020,5,New York,7684.0
2020,5,Pennsylvania,6287.0
2020,5,Rhode Island,489.0
2020,5,Vermont,404.0
2020,5,Delaware,592.0
2020,5,District of Columbia,215.0
2020,5,Florida,15248.0
2020,5,Georgia,9555.0
2020,5,Maryland,3606.0
2020,5,North Carolina,8270.0
2020,5,South Carolina,4135.0
2020,5,Virginia,5283.0
2020,5,West Virginia,988.0
2020,5,Illinois,6643.0
2020,5,Indiana,5335.0
2020,5,Iowa,2438.0
2020,5,Kansas,2190.0
2020,5,Michigan,5640.0
2020,5,Minnesota,4079.0
2020,5,Missouri,5227.0
2020,5,Nebraska,1449.0
2020,5,North Dakota,635.0
2020,5,Ohio,7448.0
2020,5,South Dakota,664.0
2020,5,Wisconsin,4451.0
2020,5,Alabama,5393.0
2020,5,Arkansas,2693.0
2020,5,Kentucky,3410.0
2020,5,Louisiana,3521.0
2020,5,Mississippi,2942.0
2020,5,Oklahoma,3151.0
2020,5,Tennessee,6030.0
2020,5,Texas,18869.0
2020,5,Alaska,448.0
2020,5,Arizona,5242.0
2020,5,California,21361.0
2020,5,Colorado,3458.0
2020,5,Hawaii,437.0
2020,5,Idaho,1244.0
2020,5,Montana,911.0
2020,5,Nevada,1872.0
2020,5,New Mexico,1890.0
2020,5,Oregon,2429.0
2020,5,Utah,2170.0
2020,5,Washington,4111.0
2020,5,Wyoming,742.0
2020,11,Connecticut,2217.0
2020,11,Maine,1030.0
2020,11,Massachusetts,4536.0
2020,11,New Hampshire,894.0
2020,11,New Jersey,5978.0
2020,11,New York,7921.0
2020,11,Pennsylvania,7123.0
2020,11,Rhode Island,515.0
2020,11,Vermont,441.0
2020,11,Delaware,653.0
2020,11,District of Columbia,235.0
2020,11,Florida,16101.0
2020,11,Georgia,9248.0
2020,11,Maryland,4199.0
2020,11,North Carolina,9042.0
2020,11,South Carolina,4088.0
2020,11,Virginia,6058.0
2020,11,West Virginia,1663.0
2020,11,Illinois,6618.0
2020,11,Indiana,5611.0
2020,11,Iowa,2212.0
2020,11,Kansas,2318.0
2020,11,Michigan,6271.0
2020,11,Minnesota,4108.0
2020,11,Missouri,5448.0
2020,11,Nebraska,1476.0
2020,11,North Dakota,581.0
2020,11,Ohio,8379.0
2020,11,South Dakota,633.0
2020,11,Wisconsin,4239.0
2020,11,Alabama,5138.0
2020,11,Arkansas,2696.0
2020,11,Kentucky,3660.0
2020,11,Louisiana,3754.0
2020,11,Mississippi,3166.0
2020,11,Oklahoma,3442.0
2020,11,Tennessee,6279.0
2020,11,Texas,20277.0
2020,11,Alaska,310.0
2020,11,Arizona,4823.0
2020,11,California,28596.0
2020,11,Colorado,3435.0
2020,11,Hawaii,630.0
2020,11,Idaho,1283.0
2020,11,Montana,892.0
2020,11,Nevada,1887.0
2020,11,New Mexico,1794.0
2020,11,Oregon,2472.0
2020,11,Utah,2252.0
2020,11,Washington,4203.0
2020,11,Wyoming,752.0
2020,10,Connecticut,2559.0
2020,10,Maine,1170.0
2020,10,Massachusetts,5122.0
2020,10,New Hampshire,1093.0
2020,10,New Jersey,6116.0
2020,10,New York,8960.0
2020,10,Pennsylvania,8324.0
2020,10,Rhode Island,511.0
2020,10,Vermont,563.0
2020,10,Delaware,772.0
2020,10,District of Columbia,257.0
2020,10,Florida,17599.0
2020,10,Georgia,10555.0
2020,10,Maryland,4794.0
2020,10,North Carolina,10367.0
2020,10,South Carolina,4421.0
2020,10,Virginia,6550.0
2020,10,West Virginia,1544.0
2020,10,Illinois,8492.0
2020,10,Indiana,6937.0
2020,10,Iowa,2896.0
2020,10,Kansas,2594.0
2020,10,Michigan,8098.0
2020,10,Minnesota,4391.0
2020,10,Missouri,5900.0
2020,10,Nebraska,1771.0
2020,10,North Dakota,758.0
2020,10,Ohio,8833.0
2020,10,South Dakota,765.0
2020,10,Wisconsin,4958.0
2020,10,Alabama,5590.0
2020,10,Arkansas,2917.0
2020,10,Kentucky,4075.0
2020,10,Louisiana,3788.0
2020,10,Mississippi,3306.0
2020,10,Oklahoma,3657.0
2020,10,Tennessee,6767.0
2020,10,Texas,22196.0
2020,10,Alaska,431.0
2020,10,Arizona,5463.0
2020,10,California,29438.0
2020,10,Colorado,4434.0
2020,10,Hawaii,853.0
2020,10,Idaho,1574.0
2020,10,Montana,991.0
2020,10,Nevada,2152.0
2020,10,New Mexico,2408.0
2020,10,Oregon,3017.0
2020,10,Utah,2710.0
2020,10,Washington,4656.0
2020,10,Wyoming,936.0
2020,9,Connecticut,2437.0
2020,9,Maine,1139.0
2020,9,Massachusetts,4921.0
2020,9,New Hampshire,1077.0
2020,9,New Jersey,6534.0
2020,9,New York,9446.0
2020,9,Pennsylvania,8485.0
2020,9,Rhode Island,926.0
2020,9,Vermont,564.0
2020,9,Delaware,898.0
2020,9,District of Columbia,288.0
2020,9,Florida,16254.0
2020,9,Georgia,9417.0
2020,9,Maryland,4333.0
2020,9,North Carolina,9371.0
2020,9,South Carolina,4704.0
2020,9,Virginia,6499.0
2020,9,West Virginia,1412.0
2020,9,Illinois,7717.0
2020,9,Indiana,6584.0
2020,9,Iowa,2817.0
2020,9,Kansas,2513.0
2020,9,Michigan,7796.0
2020,9,Minnesota,4540.0
2020,9,Missouri,6647.0
2020,9,Nebraska,1718.0
2020,9,North Dakota,690.0
2020,9,Ohio,8860.0
2020,9,South Dakota,855.0
2020,9,Wisconsin,5039.0
2020,9,Alabama,5552.0
2020,9,Arkansas,2829.0
2020,9,Kentucky,3934.0
2020,9,Louisiana,3853.0
2020,9,Mississippi,3270.0
2020,9,Oklahoma,3744.0
2020,9,Tennessee,6438.0
2020,9,Texas,21776.0
2020,9,Alaska,406.0
2020,9,Arizona,4818.0
2020,9,California,23835.0
2020,9,Colorado,4284.0
2020,9,Hawaii,741.0
2020,9,Idaho,1504.0
2020,9,Montana,1160.0
2020,9,Nevada,1978.0
2020,9,New Mexico,2032.0
2020,9,Oregon,2894.0
2020,9,Utah,2609.0
2020,9,Washington,5187.0
2020,9,Wyoming,951.0
2021,4,Connecticut,2169.0
2021,4,Maine,1068.0
2021,4,Massachusetts,4195.0
2021,4,New Hampshire,1061.0
2021,4,New Jersey,5262.0
2021,4,New York,9274.0
2021,4,Pennsylvania,7504.0
2021,4,Rhode Island,526.0
2021,4,Vermont,441.0
2021,4,Delaware,694.0
2021,4,District of Columbia,384.0
2021,4,Florida,17275.0
2021,4,Georgia,10935.0
2021,4,Maryland,4297.0
2021,4,North Carolina,9461.0
2021,4,South Carolina,4651.0
2021,4,Virginia,6517.0
2021,4,West Virginia,1470.0
2021,4,Illinois,8879.0
2021,4,Indiana,6838.0
2021,4,Iowa,2909.0
2021,4,Kansas,2530.0
2021,4,Michigan,6801.0
2021,4,Minnesota,4855.0
2021,4,Missouri,6071.0
2021,4,Nebraska,1727.0
2021,4,North Dakota,922.0
2021,4,Ohio,8948.0
2021,4,South Dakota,900.0
2021,4,Wisconsin,5441.0
2021,4,Alabama,5969.0
2021,4,Arkansas,3015.0
2021,4,Kentucky,4415.0
2021,4,Louisiana,4254.0
2021,4,Mississippi,3487.0
2021,4,Oklahoma,3813.0
2021,4,Tennessee,6905.0
2021,4,Texas,22554.0
2021,4,Alaska,492.0
2021,4,Arizona,6853.0
2021,4,California,27147.0
2021,4,Colorado,4277.0
2021,4,Hawaii,771.0
2021,4,Idaho,1535.0
2021,4,Montana,969.0
2021,4,Nevada,2294.0
2021,4,New Mexico,2323.0
2021,4,Oregon,2890.0
2021,4,Utah,2958.0
2021,4,Washington,4793.0
2021,4,Wyoming,805.0
2021,8,Connecticut,2633.0
2021,8,Maine,1291.0
2021,8,Massachusetts,5340.0
2021,8,New Hampshire,1231.0
2021,8,New Jersey,6119.0
2021,8,New York,10663.0
2021,8,Pennsylvania,8995.0
2021,8,Rhode Island,778.0
2021,8,Vermont,669.0
2021,8,Delaware,846.0
2021,8,District of Columbia,349.0
2021,8,Florida,18463.0
2021,8,Georgia,10597.0
2021,8,Maryland,5301.0
2021,8,North Carolina,10130.0
2021,8,South Carolina,4845.0
2021,8,Virginia,7168.0
2021,8,West Virginia,1545.0
2021,8,Illinois,8444.0
2021,8,Indiana,7217.0
2021,8,Iowa,2947.0
2021,8,Kansas,2779.0
2021,8,Michigan,8321.0
2021,8,Minnesota,4806.0
2021,8,Missouri,7118.0
2021,8,Nebraska,1916.0
2021,8,North Dakota,779.0
2021,8,Ohio,9483.0
2021,8,South Dakota,986.0
2021,8,Wisconsin,5728.0
2021,8,Alabama,5924.0
2021,8,Arkansas,3127.0
2021,8,Kentucky,4234.0
2021,8,Louisiana,4606.0
2021,8,Mississippi,3422.0
2021,8,Oklahoma,4045.0
2021,8,Tennessee,6727.0
2021,8,Texas,23968.0
2021,8,Alaska,533.0
2021,8,Arizona,5130.0
2021,8,California,28058.0
2021,8,Colorado,4869.0
2021,8,Hawaii,881.0
2021,8,Idaho,1727.0
2021,8,Montana,1495.0
2021,8,Nevada,2346.0
2021,8,New Mexico,2328.0
2021,8,Oregon,3336.0
2021,8,Utah,3144.0
2021,8,Washington,5359.0
2021,8,Wyoming,1038.0
2021,12,Connecticut,2822.0
2021,12,Maine,1124.0
2021,12,Massachusetts,5260.0
2021,12,New Hampshire,1045.0
2021,12,New Jersey,6361.0
2021,12,New York,9027.0
2021,12,Pennsylvania,8106.0
2021,12,Rhode Island,624.0
2021,12,Vermont,555.0
2021,12,Delaware,708.0
2021,12,District of Columbia,216.0
2021,12,Florida,20720.0
2021,12,Georgia,10776.0
2021,12,Maryland,4876.0
2021,12,North Carolina,9717.0
2021,12,South Carolina,5062.0
2021,12,Virginia,7253.0
2021,12,West Virginia,1428.0
2021,12,Illinois,8654.0
2021,12,Indiana,6809.0
2021,12,Iowa,2635.0
2021,12,Kansas,2544.0
2021,12,Michigan,7778.0
2021,12,Minnesota,4366.0
2021,12,Missouri,6786.0
2021,12,Nebraska,1726.0
2021,12,North Dakota,687.0
2021,12,Ohio,9066.0
2021,12,South Dakota,839.0
2021,12,Wisconsin,4917.0
2021,12,Alabama,6041.0
2021,12,Arkansas,3105.0
2021,12,Kentucky,4323.0
2021,12,Louisiana,4547.0
2021,12,Mississippi,3539.0
2021,12,Oklahoma,3829.0
2021,12,Tennessee,7173.0
2021,12,Texas,26527.0
2021,12,Alaska,424.0
2021,12,Arizona,6259.0
2021,12,California,27217.0
2021,12,Colorado,4361.0
2021,12,Hawaii,927.0
2021,12,Idaho,1503.0
2021,12,Montana,958.0
2021,12,Nevada,2301.0
2021,12,New Mexico,2266.0
2021,12,Oregon,2671.0
2021,12,Utah,2780.0
2021,12,Washington,4420.0
2021,12,Wyoming,742.0
2021,2,Connecticut,1707.0
2021,2,Maine,918.0
2021,2,Massachusetts,3674.0
2021,2,New Hampshire,795.0
2021,2,New Jersey,4296.0
2021,2,New York,7457.0
2021,2,Pennsylvania,5570.0
2021,2,Rhode Island,376.0
2021,2,Vermont,441.0
2021,2,Delaware,388.0
2021,2,District of Columbia,193.0
2021,2,Florida,16137.0
2021,2,Georgia,9145.0
2021,2,Maryland,3251.0
2021,2,North Carolina,7472.0
2021,2,South Carolina,3961.0
2021,2,Virginia,4687.0
2021,2,West Virginia,1011.0
2021,2,Illinois,6698.0
2021,2,Indiana,4596.0
2021,2,Iowa,2107.0
2021,2,Kansas,2082.0
2021,2,Michigan,6288.0
2021,2,Minnesota,3906.0
2021,2,Missouri,4573.0
2021,2,Nebraska,1341.0
2021,2,North Dakota,651.0
2021,2,Ohio,6807.0
2021,2,South Dakota,650.0
2021,2,Wisconsin,4092.0
2021,2,Alabama,4837.0
2021,2,Arkansas,2121.0
2021,2,Kentucky,2560.0
2021,2,Louisiana,3229.0
2021,2,Mississippi,2798.0
2021,2,Oklahoma,2581.0
2021,2,Tennessee,5136.0
2021,2,Texas,18053.0
2021,2,Alaska,357.0
2021,2,Arizona,5810.0
2021,2,California,22538.0
2021,2,Colorado,3596.0
2021,2,Hawaii,629.0
2021,2,Idaho,1314.0
2021,2,Montana,797.0
2021,2,Nevada,2007.0
2021,2,New Mexico,1831.0
2021,2,Oregon,2418.0
2021,2,Utah,2298.0
2021,2,Washington,4548.0
2021,2,Wyoming,643.0
2021,1,Connecticut,2022.0
2021,1,Maine,980.0
2021,1,Massachusetts,4097.0
2021,1,New Hampshire,879.0
2021,1,New Jersey,4350.0
2021,1,New York,7883.0
2021,1,Pennsylvania,6323.0
2021,1,Rhode Island,328.0
2021,1,Vermont,473.0
2021,1,Delaware,631.0
2021,1,District of Columbia,272.0
